TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"7406389","One Piece Card Game","One Piece Promotion Cards","Shanks (Championship 2023) [Serial Number]","","OP01-120","PR","Near Mint Foil","","","","","","0","",""
"8582954","One Piece Card Game","One Piece Promotion Cards","Shanks (Event Pack Vol. 6)","","P-083","PR","Near Mint Foil","36.05","","34.0000","34.0000","","0","",""
"6786330","One Piece Card Game","One Piece Promotion Cards","Shanks (One Piece Film Red)","","P-016","PR","Near Mint","0.90","","2.1000","0.7900","","0","",""
"7890388","One Piece Card Game","One Piece Promotion Cards","Shanks (Premium Card Collection -Live Action Edition-)","","P-051","PR","Near Mint Foil","1.54","","2.8600","1.5500","","0","",""
"7261751","One Piece Card Game","One Piece Promotion Cards","Shanks (Premium Card Collection -ONE PIECE FILM RED Edition-)","","P-016","PR","Near Mint Foil","2.04","","3.2000","1.8900","","0","",""
"7451761","One Piece Card Game","One Piece Promotion Cards","Shanks (Sealed Battle Kit Vol. 1)","","P-051","PR","Near Mint","3.31","","4.5900","3.2800","","0","",""
"7346361","One Piece Card Game","One Piece Promotion Cards","Shiki (Store Championship Participation Pack Vol. 2)","","ST05-008","PR","Near Mint Foil","1.39","","3.4600","2.1500","","0","",""
"8224891","One Piece Card Game","One Piece Promotion Cards","Shirahoshi (CS 2024 Celebration Pack)","","OP03-116","UC","Near Mint Foil","11.06","","10.4800","10.4800","","0","",""
"8256626","One Piece Card Game","One Piece Promotion Cards","Shirahoshi (October Championship 2024 Online Regional)","","OP03-116","UC","Near Mint Foil","197.48","","224.9900","224.9900","","0","",""
"8103942","One Piece Card Game","One Piece Promotion Cards","Shirahoshi (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-)","","OP03-116","UC","Near Mint Foil","7.82","","6.8500","6.8500","","0","",""
"8277619","One Piece Card Game","One Piece Promotion Cards","Shirahoshi (ST15 - ST20 Release Event Pack)","","OP03-116","UC","Near Mint","0.53","","1.7400","0.4300","","0","",""
"8277614","One Piece Card Game","One Piece Promotion Cards","Shirahoshi (ST15 - ST20 Release Event Winner Pack)","","OP03-116","UC","Near Mint Foil","19.79","","18.5000","18.5000","","0","",""
"7743325","One Piece Card Game","One Piece Promotion Cards","Shirahoshi (Tournament Pack Vol. 6)","","OP03-116","UC","Near Mint","0.28","","1.4500","0.1400","","0","",""
"7743330","One Piece Card Game","One Piece Promotion Cards","Shirahoshi (Winner Pack Vol. 6)","","OP03-116","UC","Near Mint Foil","5.10","","5.2700","5.2700","","0","",""
"7834960","One Piece Card Game","One Piece Promotion Cards","Shirley (Judge Pack Vol. 3)","","OP03-104","UC","Near Mint Foil","0.41","","1.4500","0.1400","","0","",""
"8583009","One Piece Card Game","One Piece Promotion Cards","Shiryu (Judge Pack Vol. 5)","","OP09-088","UC","Near Mint Foil","20.00","","49.9900","49.9900","","0","",""
"8224896","One Piece Card Game","One Piece Promotion Cards","Shura (CS 2024 Celebration Pack)","","OP05-106","R","Near Mint Foil","12.53","","11.9800","11.9800","","0","",""
"7899243","One Piece Card Game","One Piece Promotion Cards","Shura (Tournament Pack Vol. 7)","","OP05-106","R","Near Mint","0.26","","1.4900","0.1800","","0","",""
"7899248","One Piece Card Game","One Piece Promotion Cards","Shura (Winner Pack Vol. 7)","","OP05-106","R","Near Mint Foil","2.63","","3.5400","2.2300","","0","",""
"6993943","One Piece Card Game","One Piece Promotion Cards","Smoker (Pre-Release)","","P-025","PR","Near Mint","1.86","","2.7500","1.4400","","0","",""
"6993948","One Piece Card Game","One Piece Promotion Cards","Smoker (Pre-Release) [Winner]","","P-025","PR","Near Mint Foil","19.64","","17.5100","17.5100","","0","",""
"7407439","One Piece Card Game","One Piece Promotion Cards","Spandam (Offline Regional 2023) [Finalist]","","OP03-086","PR","Near Mint Foil","59.68","","56.6500","56.6500","","0","",""
"7407454","One Piece Card Game","One Piece Promotion Cards","Spandam (Offline Regional 2023) [Participant]","","OP03-086","PR","Near Mint Foil","27.53","","24.5000","21.5100","","0","",""
"7407444","One Piece Card Game","One Piece Promotion Cards","Spandam (Offline Regional 2023) [Winner]","","OP03-086","PR","Near Mint Foil","","","","","","0","",""
"7406354","One Piece Card Game","One Piece Promotion Cards","Spandam (Online Regional 2023) [Finalist]","","OP03-086","PR","Near Mint Foil","59.79","","84.4900","84.4900","","0","",""
"7406349","One Piece Card Game","One Piece Promotion Cards","Spandam (Online Regional 2023) [Participant]","","OP03-086","PR","Near Mint Foil","33.96","","24.9900","24.9900","","0","",""
"7584454","One Piece Card Game","One Piece Promotion Cards","Spandam (Online Regional 2023) [Winner]","","OP03-086","PR","Near Mint Foil","","","","","","0","",""
"8609044","One Piece Card Game","One Piece Promotion Cards","Spandine (Offline Regional Champion Card Set 2025 Vol.1)","","EB01-043","R","Near Mint Foil","","","","","","0","",""
"8609030","One Piece Card Game","One Piece Promotion Cards","Spandine (Offline Regional Finalist Card Set 2025 Vol.1)","","EB01-043","R","Near Mint Foil","","","100.0000","100.0000","","0","",""
"8582919","One Piece Card Game","One Piece Promotion Cards","Spandine (Offline Regional Participation Pack 2025 Vol.1)","","EB01-043","R","Near Mint","22.99","","20.0000","20.0000","","0","",""
"7834965","One Piece Card Game","One Piece Promotion Cards","Spiderweb (Judge Pack Vol. 3)","","OP04-035","R","Near Mint Foil","0.66","","1.6600","0.2700","","0","",""
"6786325","One Piece Card Game","One Piece Promotion Cards","Sunny-Kun (One Piece Film Red)","","P-015","PR","Near Mint","0.56","","1.6800","0.3700","","0","",""
"8582974","One Piece Card Game","One Piece Promotion Cards","T-Bone (Judge Pack Vol. 5)","","EB01-049","R","Near Mint Foil","","","10.0000","10.0000","","0","",""
"7524742","One Piece Card Game","One Piece Promotion Cards","Tashigi (CS 2023 Celebration Pack)","","ST06-006","C","Near Mint Foil","9.16","","9.9399","9.9399","","0","",""
"8103917","One Piece Card Game","One Piece Promotion Cards","Tashigi (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-)","","ST06-006","C","Near Mint Foil","7.04","","6.9500","6.9500","","0","",""
"8277645","One Piece Card Game","One Piece Promotion Cards","Tashigi (ST15 - ST20 Release Event Pack)","","ST06-006","C","Near Mint","1.97","","3.0600","1.7500","","0","",""
"8277650","One Piece Card Game","One Piece Promotion Cards","Tashigi (ST15 - ST20 Release Event Winner Pack)","","ST06-006","C","Near Mint Foil","9.02","","5.8000","4.4900","","0","",""
"7246025","One Piece Card Game","One Piece Promotion Cards","Tashigi (Tournament Pack Vol. 4)","","ST06-006","C","Near Mint","2.21","","3.2400","1.9300","","0","",""
"7246045","One Piece Card Game","One Piece Promotion Cards","Tashigi (Winner Pack Vol. 4)","","ST06-006","C","Near Mint Foil","7.57","","7.2200","7.2200","","0","",""
"8271634","One Piece Card Game","One Piece Promotion Cards","The Billion-fold World Trichiliocosm (Premium Card Collection -Best Selection Vol. 2-)","","OP06-038","UC","Near Mint Foil","1.80","","2.9000","1.5900","","0","",""
"7659301","One Piece Card Game","One Piece Promotion Cards","The World's Continuation (Starter Deck 11: Uta Deck Battle)","","P-059","PR","Near Mint","0.24","","1.5000","0.1900","","0","",""
"7406435","One Piece Card Game","One Piece Promotion Cards","Three Thousand Worlds (Judge Pack Vol. 2)","","OP03-057","PR","Near Mint Foil","0.53","","1.7100","0.4000","","0","",""
"7406455","One Piece Card Game","One Piece Promotion Cards","Thunder Bolt (Judge Pack Vol. 2)","","OP03-121","PR","Near Mint Foil","0.35","","1.5600","0.2500","","0","",""
"7890188","One Piece Card Game","One Piece Promotion Cards","Thunder Bolt (Premium Card Collection -Best Selection Vol. 1-)","","OP03-121","C","Near Mint Foil","3.10","","4.2000","2.8900","","0","",""
"7013070","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper - ST01-006 (Alternate Art)","","ST01-006","PR","Near Mint Foil","13.78","","12.0000","12.0000","","0","",""
"6768395","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper - ST01-006 (Treasure Cup)","","ST01-006","PR","Near Mint","131.31","","119.0700","118.0800","","0","",""
"7246052","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (3-on-3 Cup) [Participant]","","ST01-006","C","Near Mint","57.99","","56.0000","56.0000","","0","",""
"7246057","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (3-on-3 Cup) [Winner]","","ST01-006","C","Near Mint","","","","","","0","",""
"8015804","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (English Version 1st Anniversary Set)","","ST01-006","C","Near Mint Foil","39.67","","36.9200","36.9200","","0","",""
"8252475","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Event Pack Vol. 5)","","P-065","PR","Near Mint Foil","12.39","","9.9800","9.9800","","0","",""
"7496573","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Gift Collection 2023)","","ST01-006","C","Near Mint Foil","11.76","","11.9000","10.9100","","0","",""
"8264864","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Offline Regional 2024 Vol. 3)","","OP01-015","UC","Near Mint","25.80","","41.9800","41.9800","","0","",""
"8252442","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Offline Regional 2024 Vol. 3) [Finalist]","","OP01-015","UC","Near Mint Foil","44.29","","43.9900","43.9900","","0","",""
"8264859","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Offline Regional 2024 Vol. 3) [Winner]","","OP01-015","UC","Near Mint Foil","400.00","","449.9900","449.9900","","0","",""
"8264623","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Online Regional 2024 Vol. 3)","","OP01-015","UC","Near Mint","20.59","","37.0000","37.0000","","0","",""
"8264799","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Online Regional 2024 Vol. 3) [Finalist]","","OP01-015","UC","Near Mint Foil","68.41","","","","","0","",""
"8264804","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Online Regional 2024 Vol. 3) [Winner]","","OP01-015","UC","Near Mint Foil","","","","","","0","",""
"7261771","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Premium Card Collection -ONE PIECE FILM RED Edition-)","","ST01-006","C","Near Mint Foil","5.67","","5.9500","5.9500","","0","",""
"8277609","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (ST15 - ST20 Release Event Pack)","","OP02-034","UC","Near Mint","2.33","","3.0600","1.7500","","0","",""
"8277604","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (ST15 - ST20 Release Event Winner Pack)","","OP02-034","UC","Near Mint Foil","11.53","","16.2600","14.9900","","0","",""
"7244824","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Store Championship Participation Pack)","","OP02-034","PR","Near Mint Foil","18.57","","19.0100","19.0100","","0","",""
"8252355","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Tournament Pack 2024 Oct.-Dec.)","","OP04-010","C","Near Mint","0.24","","1.4600","0.1500","","0","",""
"8325377","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Treasure Cup 2024)","","EB01-006","SR","Near Mint Foil","237.30","","279.0000","279.0000","","0","",""
"8252350","One Piece Card Game","One Piece Promotion Cards","Tony Tony.Chopper (Winner Pack 2024 Oct.-Dec.)","","OP04-010","C","Near Mint Foil","16.38","","19.2500","19.2500","","0","",""
"7659306","One Piece Card Game","One Piece Promotion Cards","Tot Musica (Starter Deck 11: Uta Deck Battle)","","P-060","PR","Near Mint","0.25","","1.4500","0.1400","","0","",""
"6786293","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law - P-009 (Winner Pack Vol. 1)","","P-009","PR","Near Mint","14.52","","13.9800","13.9800","","0","",""
"8223689","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law - P-038 (CS 2024 Event Pack)","","P-038","PR","Near Mint Foil","1.34","","2.5400","1.2300","","0","",""
"8224835","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law - P-038 (CS 2024 Event Pack Finalist)","","P-038","PR","Near Mint Foil","50.00","","50.0000","50.0000","","0","",""
"8223719","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law - ST03-008 (CS 2024 Event Pack)","","ST03-008","C","Near Mint Foil","5.04","","5.3100","4.0000","","0","",""
"8224865","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law - ST03-008 (CS 2024 Event Pack Finalist)","","ST03-008","C","Near Mint Foil","","","150.0000","150.0000","","0","",""
"7754099","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law - ST10-010","","ST10-010","SR","Near Mint Foil","","","1190.9800","1189.9900","","0","",""
"7524522","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (CS 2023 Celebration Pack)","","P-009","PR","Near Mint Foil","6.20","","11.8100","11.8100","","0","",""
"7530322","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (CS 2023 Top Players Pack)","","ST03-008","C","Near Mint Foil","","","","","","0","",""
"7530327","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (CS 2023 Top Players Pack) [Finalist]","","ST03-008","C","Near Mint Foil","","","","","","0","",""
"7530332","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (CS 2023 Top Players Pack) [Winner]","","ST03-008","C","Near Mint Foil","","","","","","0","",""
"8224901","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (CS 2024 Celebration Pack)","","P-017","PR","Near Mint Foil","9.51","","7.4400","7.4400","","0","",""
"7753951","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Event Pack Vol. 3)","","ST03-008","C","Near Mint Foil","8.02","","6.3500","6.3500","","0","",""
"7842672","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Event Pack Vol. 4)","","P-038","PR","Near Mint Foil","1.00","","2.1600","0.8500","","0","",""
"7496198","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Gift Collection 2023)","","ST03-008","R","Near Mint Foil","5.16","","4.7100","3.4000","","0","",""
"6999253","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Offline Regional 2023) [Finalist]","","OP02-035","PR","Near Mint Foil","34.13","","23.0000","23.0000","","0","",""
"6999243","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Offline Regional 2023) [Participant]","","OP02-035","PR","Near Mint Foil","6.26","","8.6700","8.6700","","0","",""
"6999258","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Offline Regional 2023) [Winner]","","OP02-035","PR","Near Mint Foil","","","","","","0","",""
"7842652","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Offline Regional 2024 Vol. 2) [Finalist]","","ST03-008","PR","Near Mint Foil","15.64","","37.7400","37.7400","","0","",""
"7842642","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Offline Regional 2024 Vol. 2) [Participant]","","ST03-008","PR","Near Mint Foil","6.58","","6.3500","6.3500","","0","",""
"7842662","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Offline Regional 2024 Vol. 2) [Winner]","","ST03-008","PR","Near Mint Foil","","","","","","0","",""
"6786335","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (One Piece Film Red)","","P-017","PR","Near Mint","0.50","","1.6400","0.3300","","0","",""
"6993959","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Online Regional 2023) [Finalist]","","OP02-035","PR","Near Mint Foil","87.49","","74.9900","73.0000","","0","",""
"6993954","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Online Regional 2023) [Participant]","","OP02-035","PR","Near Mint Foil","14.80","","10.7200","10.7200","","0","",""
"6993964","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Online Regional 2023) [Winner]","","OP02-035","PR","Near Mint Foil","","","","","","0","",""
"7842657","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Online Regional 2024 Vol. 2) [Finalist]","","ST03-008","PR","Near Mint Foil","24.48","","19.9500","19.9500","","0","",""
"7842647","One Piece Card Game","One Piece Promotion Cards","Trafalgar Law (Online Regional 2024 Vol. 2) [Participant]","","ST03-008","PR","Near Mint Foil","6.50","","7.7500","7.7500","","0","",""
